case_id,source,category,gold_nct,selected_doc,backbone,decision,parse_ok,latency_sec,answer_chars,missing_facts_n,unresolved_reqs_n,cross_trial_leak_n,gen_snippet
case_trec2022_037,trec2022,possible_match_insufficient_evidence,,NCT01419535,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.325,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_trec2021_001,trec2021,possible_match_insufficient_evidence,NCT00002814,NCT01051557,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.088,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_06,handcrafted,possible_match_insufficient_evidence,,NCT02984384,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.524,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for this study, but there are some uncertainties regarding your current medication (b"
case_trec2021_015,trec2021,possible_match_insufficient_evidence,NCT00003049,NCT03358576,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.616,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_paraphrase_028,paraphrase_trec2021,risk_request,,NCT03829631,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.317,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The clinical trial you are considering may be a possible match for you, but there are some unresolved requirements and missing facts that need to be conside"
case_paraphrase_024,paraphrase_trec2021,cannot_determine,,NCT02629549,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.896,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_trec2021_070,trec2021,possible_match_insufficient_evidence,NCT00042562,NCT00922233,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.912,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some factors that need furthe"
case_paraphrase_004,paraphrase_trec2021,cannot_determine,,NCT03902262,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.08,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you have some symptoms similar to those of the patients in the clinical trial you mentioned. However, there"
case_paraphrase_021,paraphrase_trec2021,explanation_request,,NCT00921609,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.353,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The clinical trial you are considering seems to be focused on managing acromegaly, a condition characterized by excessive growth hormone secretion. Your sym"
case_trec2021_026,trec2021,possible_match_insufficient_evidence,NCT00370344,NCT04030741,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.188,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_trec2022_033,trec2022,possible_match_insufficient_evidence,,NCT03985540,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.471,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
