instance_id,trial_id,gold_label,gold_class,pred_decision,pred_class,parse_ok,gen_snippet
nli4pr_test_1312,NCT00979043,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can participate in our study."",   ""supported_patient_facts"": [     ""Age 47"",     ""Diagnosed with osteoarthritis""   ],   ""missing_pa"
nli4pr_test_1206,NCT02786940,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit the criteria for the trial, but we need more details to confirm your eligibility. We will check if your fainting episode fits the definition of syncope and if y"
nli4pr_test_297,NCT00745901,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, we need more details to determine if you can join our study. We need to know if your blood test results are stable and if your periods have been consistent recently."",   ""suppor"
nli4pr_test_764,NCT04838028,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, your case seems to fit well with the trial's inclusion criteria for age and general health status. However, we need more details about your specific condition and whether the sw"
nli4pr_test_203,NCT00255294,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, we need more details to determine if you can join our study. Please let us know if you have had any recent pregnancies or if you are currently breastfeeding."",   ""supported_pati"
nli4pr_test_99,NCT02076672,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the inclusion criteria for this trial, but we need more details to confirm if you can participate."",   ""supported_patient_facts"": [""you have decreased "
nli4pr_test_588,NCT01401582,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit the age requirement and have been diagnosed with dementia as indicated by your DEMTECT score. However, there are some details missing or unclear that need to be"
nli4pr_test_1327,NCT01026935,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the general criteria for the trial, but we need more details to confirm if you can join."",   ""supported_patient_facts"": [""you have a swollen mass next to your li"
nli4pr_test_721,NCT01091142,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the trial, but we need more details to confirm. Please provide your medical records or speak with your doctor to fill in any missing info"
nli4pr_test_303,NCT00882440,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your symptoms and health information. Based on what you've told me, it seems like you might be a good candidate for our trial, but we need to check a few more things before we can decide."",   ""s"
nli4pr_test_1334,NCT02436850,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health information. Based on what you've told me, we can see some similarities with the criteria for this clinical trial, but there are some details we need to check further."",   ""supported"
nli4pr_test_1523,NCT00362843,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Your son does not seem to meet the eligibility criteria for this clinical trial based on the information provided. The trial is specifically looking for male subjects aged 18-24 with fragile X syndrome, which your son does not have."",   """
nli4pr_test_451,NCT04326790,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, we think you might be eligible for the trial, but we need more details to confirm. Please let us know if you have any of the following symptoms: sustained coughing, sustained th"
nli4pr_test_743,NCT02487407,entailment,match,possible_match_insufficient_evidence,match,True,"```json {   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the clinical trial, but we need more details to confirm. Please provide your medical records and any additional information we ma"
nli4pr_test_481,NCT00626938,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for the trial, but we need more details to confirm your eligibility. Please let us know if you have any questions or if there's additional informat"
nli4pr_test_381,NCT02737852,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your symptoms sound like they could be related to Sjögren's syndrome, which you've already been diagnosed with. However, we need more information to confirm your eligibility for this study. Please let us know if you "
nli4pr_test_124,NCT02861508,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some criteria for this trial, but we need more details to confirm your eligibility. We will check if you meet all the necessary requirements."",   ""supported_pat"
nli4pr_test_275,NCT01823783,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to have Duchenne muscular dystrophy, which is a serious condition. However, we need more information to decide if he can join this specific clinical trial. We will check if he meets all the necessary c"
nli4pr_test_342,NCT04326595,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some criteria for the trial, but we need more details to confirm your eligibility. Please let us know if you have any additional health information."",   ""suppor"
